Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,08/11/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,15/10/2021,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,$(0.8000)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.8,$(0.7500)
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,1,BTWN,BTWN,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,$(0.8100)
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,300,.VIX,VIX,20/10/2021,$35.00,C,$1.51,UBS-CUST,Per Unit,0.05,0.02,0,$21.0000
0,8/18/2021,DFilippidis,PHLX-WEX-CONNECT,SLO,250,JPM,JPM,17/06/2022,$185.00,C,$4.40,UBS-CUST,Per Unit,0.05,0.02,0,$17.5000
0,8/18/2021,DFilippidis,PHLX-WEX-CONNECT,BYO,"2,950",GDX,GDX,20/01/2023,$44.00,C,$1.64,UBS-CUST,Per Unit,0.05,0.02,0,$206.5000
0,8/19/2021,DSmanik,WEX-BESTX-OPT,BYO,1,MYPS,MYPS,19/11/2021,$5.00,C,$0.40,DIFESA,Per Unit,0.05,0,-0.86,$(0.8100)
0,8/25/2021,DFilippidis,AWAY-MIZUHO-OSCARGRUSS,BYC,300,WDC,WDC,21/01/2022,$60.00,P,$4.70,MIZUHO,Per Unit,0.05,0.02,0,$21.0000
0,8/25/2021,DFilippidis,AWAY-MIZUHO-OSCARGRUSS,BYC,200,WDC,WDC,21/01/2022,$60.00,P,$4.45,MIZUHO,Per Unit,0.05,0.02,0,$14.0000
0,8/25/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,600,.VIX,VIX,15/09/2021,$16.00,P,$0.20,UBS-CUST,Per Unit,0.05,0.02,0,$42.0000
0,8/26/2021,DFilippidis,AWAY-MIZUHO-OSCARGRUSS,SLO,500,ZM,ZM,19/11/2021,$290.00,P,$9.60,MIZUHO,Per Unit,0.05,0.02,0,$35.0000
0,8/31/2021,DFilippidis,CBOE-WEX-CONNECT,SLC,"2,000",.VIX,VIX,20/10/2021,$19.00,P,$1.71,UBS-CUST,Per Unit,0.05,0.02,0,$140.0000
