Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,08/03/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4029,LUXA,LUXA,15/10/2021,$10.00,C,$0.17,MILTON,Per Unit,0.05,0,0.0025,$2.1000
0,08/03/2021,DSmanik,WEX-SWEEP-SPRD,SLO,2956,LUXA,LUXA,15/10/2021,$10.00,C,$0.17,MILTON,Per Unit,0.05,0,0.0025,$1.5225
0,08/03/2021,DSmanik,WEX-SWEEP-SPRD,SLO,5628,LUXA,LUXA,15/10/2021,$10.00,C,$0.17,MILTON,Per Unit,0.05,0,0.0025,$2.9400
0,08/03/2021,DSmanik,WEX-SWEEP-SPRD,SLO,282,LUXA,LUXA,15/10/2021,$10.00,C,$0.17,MILTON,Per Unit,0.05,0,0.0025,$1.4700
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,88,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$7.2000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,816,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$7.2000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,163,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$14.4000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,35,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,51,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$4.5000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,112,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,124,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.6300
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,410,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,1028,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.01,$0.4000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,2811,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$25.2000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,111,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.5500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,11,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.0525
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,12,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,21,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,14,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,412,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.65,$2.8000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,121,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.01,$0.4800
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,111,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.01,$0.0400
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,113,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$9.9000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,316,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,164,CANO,CANO,17/09/2021,$7.50,P,$0.14,DIFESA-OMNI,Per Unit,0.05,0,0.85,$14.4000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,420,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$3.6000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,2016,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$18.0000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,1611,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.8000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,11152,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.5500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,1521,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$7.6000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,11,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,11,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,110,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,109,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.5000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,94,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$8.1000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,425,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$3.6000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,2516,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$22.5000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,161,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.5,$(7.2000)
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,11,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.5,$(0.4500)
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,11,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.5,$(0.4500)
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,19,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,91,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$8.1000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,125,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.0500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,2518,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$1.2500
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,1816,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,$16.2000
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,16,CANO,CANO,17/09/2021,$7.50,P,$0.15,DIFESA-OMNI,Per Unit,0.05,0,0,$0.8000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,28,IPOF,IPOF,17/09/2021,$10.00,C,$0.08,VIVALDI-OMNI,Per Unit,0.05,0,-0.2,$(0.3000)
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,84,IPOF,IPOF,17/09/2021,$10.00,C,$0.08,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.4200
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,42,IPOF,IPOF,17/09/2021,$10.00,C,$0.08,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,21,IPOF,IPOF,17/09/2021,$10.00,C,$0.08,VIVALDI-OMNI,Per Unit,0.05,0,-0.2,$(0.3000)
0,08/03/2021,DSmanik,WEX-SWEEP,BYO,5,CYXT,CYXT,17/09/2021,$7.50,P,$0.35,DIFESA-OMNI,Per Unit,0.05,0,-0.86,$(4.0500)
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,11,IPOF,IPOF,17/09/2021,$10.00,C,$0.08,VIVALDI-OMNI,Per Unit,0.05,0,-0.42,$(0.3700)
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,11,IPOF,IPOF,17/09/2021,$10.00,C,$0.08,VIVALDI-OMNI,Per Unit,0.05,0,-0.43,$(0.3800)
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,218,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,-0.01,$0.0800
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,1816,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,164,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.8000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,410,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.2000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,1047,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$0.5000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,47,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,MILTON,Per Unit,0.05,0,0,$2.3500
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,85,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.4000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,515,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$4.5000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,152,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$13.5000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,27,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,73,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.3675
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,31,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.1200
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,11,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,127,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,276,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$24.3000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,68,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$5.4000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,84,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$7.2000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,41,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,112,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,123,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.6000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,313,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,$0.1200
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,1314,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$11.7000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,147,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$12.6000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,76,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$6.3000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,62,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.3000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,21,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.1050
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,12,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,28,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,84,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$7.2000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,48,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$3.6000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,89,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.4000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,96,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$0.4725
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,62,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$5.4000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,24,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.1000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,411,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0,$0.2000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,11,LUXA,LUXA,15/10/2021,$10.00,C,$0.15,VIVALDI-OMNI,Per Unit,0.05,0,0.85,$9.9000
0,08/03/2021,DSmanik,WEX-SWEEP,SLO,1,IPOF,IPOF,17/09/2021,$10.00,C,$0.08,VIVALDI-OMNI,Per Unit,0.05,0,-0.3,$(0.2500)
0,08/04/2021,DSmanik,WEX-SWEEP-SPRD,SLO,25040,LUXA,LUXA,15/10/2021,$10.00,C,$0.13,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$13.1250
0,08/04/2021,DSmanik,WEX-SWEEP-SPRD,SLO,40,LUXA,LUXA,15/10/2021,$10.00,C,$0.10,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,$2.1000
0,08/05/2021,DSmanik,CBOE-OPT,SLO,1212,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.6000
0,08/05/2021,DSmanik,CBOE-OPT,SLO,127,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.6000
0,08/05/2021,DSmanik,CBOE-OPT,SLO,710,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.3500
0,08/05/2021,DSmanik,CBOE-OPT,SLO,103,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.5000
0,08/05/2021,DSmanik,ISE-OPT,SLO,33,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.1500
0,08/05/2021,DSmanik,ISE-OPT,SLO,34,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.1500
0,08/05/2021,DSmanik,ISE-OPT,SLO,41,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.2000
0,08/05/2021,DSmanik,ISE-OPT,SLO,1,KWEB,KWEB,20/01/2023,$50.00,P,$9.65,CITI,Per Unit,0.05,0,0,$0.0500
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,36,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,64,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$5.4000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,44,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,-0.01,$0.1600
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,410,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,-0.01,$0.1600
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,102,MYPS,MYPS,20/08/2021,$5.00,P,$0.19,DIFESA-OMNI,Per Unit,0.05,0,0.85,$9.0000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,26,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.1050
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,63,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.3000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,310,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,109,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$9.0000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,92,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.4500
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,23,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,33,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.1500
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,310,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,1019,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$9.0000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,1919,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.9500
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,1914,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$0.9500
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,1414,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.7350
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,1421,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.7350
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,211,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$1.0500
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,13,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,36,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,62,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$5.4000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,26,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,63,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$5.4000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,322,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.65,$2.1000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,225,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.65,$15.4000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,53,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$4.5000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,321,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,213,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$1.0500
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,32,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$2.7000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,21,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$1.8000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,150,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.85,$0.9000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,5013,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0,$2.5000
0,08/05/2021,DSmanik,WEX-SWEEP,BYO,134,MYPS,MYPS,20/08/2021,$5.00,P,$0.20,DIFESA-OMNI,Per Unit,0.05,0,0.0025,$0.6825
