Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,08/11/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,NaN,.VIX,VIX,17/11/2021,$22.00,P,1.93,UBS-CUST,Per Unit,0.05,0.02,0,210.00
0,08/11/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,NaN,.VIX,VIX,17/11/2021,$23.00,P,2.31,UBS-CUST,Per Unit,0.05,0.02,0,84.00
0,08/11/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,NaN,.VIX,VIX,17/11/2021,$23.00,C,1.89,UBS-CUST,Per Unit,0.05,0.02,0,84.00
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,46,BTWN,BTWN,15/10/2021,$10.00,C,0.10,VIVALDI-OMNI,Per Unit,0.05,0,-0.86,0.64
0,08/12/2021,DSmanik,WEX-SWEEP,SLO,46,LUXA,LUXA,15/10/2021,$10.00,C,0.09,VIVALDI-OMNI,Per Unit,0.05,0,-0.85,0.63
0,08/12/2021,DSmanik,WEX-SWEEP-SPRD,BYC,9,IPOF,IPOF,20/08/2021,$10.00,C,0.01,VIVALDI-OMNI,Per Unit,0.05,0,0.49,0.54
0,08/12/2021,DSmanik,WEX-SWEEP-SPRD,SLO,9,IPOF,IPOF,19/11/2021,$10.00,C,0.18,VIVALDI-OMNI,Per Unit,0.05,0,0.49,0.54
0,08/12/2021,DSmanik,WEX-SWEEP-SPRD,SLO,547,PIPP,PIPP,15/10/2021,$10.00,C,0.04,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0.52
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,NaN,.VIX,VIX,20/10/2021,$20.00,P,1.44,UBS-CUST,Per Unit,0.05,0.02,0,105.00
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,585,.VIX,VIX,20/10/2021,$21.00,P,1.81,UBS-CUST,Per Unit,0.05,0.02,0,40.95
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,585,.VIX,VIX,20/10/2021,$21.00,C,1.63,UBS-CUST,Per Unit,0.05,0.02,0,40.95
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,SLO,81,.VIX,VIX,20/10/2021,$21.00,P,1.79,UBS-CUST,Per Unit,0.05,0.02,0,5.67
0,08/12/2021,DFilippidis,CBOE-WEX-CONNECT,BYO,81,.VIX,VIX,20/10/2021,$21.00,C,1.67,UBS-CUST,Per Unit,0.05,0.02,0,5.67
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,905,PIPP,PIPP,15/10/2021,$10.00,C,0.04,VIVALDI-OMNI,Per Unit,0.05,0,0.0025,0.79
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,383,IPOF,IPOF,20/08/2021,$10.00,C,0.02,VIVALDI-OMNI,Per Unit,0.05,0,0.47,0.07
0,8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,383,IPOF,IPOF,19/11/2021,$10.00,C,0.20,VIVALDI-OMNI,Per Unit,0.05,0,0.47,0.55
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,187,LUXA,LUXA,15/10/2021,$10.00,C,0.04,VIVALDI-OMNI,Per Unit,0.05,0,-0.01,0.24
0,8/13/2021,DSmanik,WEX-SWEEP,SLO,100,PPC,PPC,20/08/2021,$28.00,C,0.30,HAVENS-OMNI,Per Unit,0.05,0,-0.85,0.82
0,8/13/2021,DSmanik,WEX-SWEEP,SLC,200,MYPS,MYPS,20/08/2021,$5.00,P,0.40,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0.23
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,200,SKIN,SKIN,19/11/2021,$12.50,P,0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,0.98
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,96,IPOF,IPOF,19/11/2021,$10.00,C,0.17,VIVALDI-OMNI,Per Unit,0.05,0,0.5,0.68
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,200,MYPS,MYPS,20/08/2021,$5.00,P,0.29,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0.87
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,300,EWT,EWT,20/08/2021,$60.00,P,0.54,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,0.56
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,300,EWT,EWT,17/09/2021,$55.00,P,0.56,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,0.46
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,300,EWT,EWT,17/09/2021,$60.00,P,1.65,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,0.45
0,8/17/2021,DSmanik,ISE-OPT,SLO,662,AI,AI,17/06/2022,$35.00,P,5.59,BNP,Per Unit,0.05,0,0,0.05
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,200,MYPS,MYPS,20/08/2021,$5.00,P,0.81,DIFESA,Per Unit,0.05,0,-0.86,0.35
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,122,MYPS,MYPS,19/11/2021,$5.00,C,0.40,DIFESA,Per Unit,0.05,0,-0.8,0.26
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,331,MYPS,MYPS,20/08/2021,$5.00,P,0.99,DIFESA,Per Unit,0.05,0,-0.85,0.26
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,500,LEV,LEV,20/08/2021,$12.50,P,0.69,DIFESA,Per Unit,0.05,0,-0.85,0.13
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,2,SUNL,SUNL,20/08/2021,$7.50,P,1.72,DIFESA-OMNI,Per Unit,0.05,0,-0.86,0.81
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,69,MYPS,MYPS,20/08/2021,$5.00,P,0.60,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0.81
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,199,IPOF,IPOF,17/12/2021,$10.00,C,0.21,VIVALDI-OMNI,Per Unit,0.05,0,0.49,0.71
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2000,IPOF,IPOF,17/12/2021,$12.50,C,0.11,KEPOS,Per Unit,0.05,0,0.0025,0.68
0,8/20/2021,DFilippidis,CBOE-WEX-CONNECT,SLC,NaN,.VIX,VIX,15/09/2021,$16.00,P,0.09,UBS-CUST,Per Unit,0.05,0.02,0,175.00
0,8/26/2021,DSmanik,WEX-BESTX-OPT,BYO,150,CYXT,CYXT,17/09/2021,$7.50,P,0.24,DIFESA-OMNI,Per Unit,0.05,0,0,0.15
0,8/26/2021,DSmanik,CBOE-OPT,BYO,600,HPQ,HPQ,17/09/2021,$27.00,P,0.47,CITI,Per Unit,0.05,0,0,0.42
0,8/26/2021,DSmanik,WEX-SWEEP,BYO,200,PTON,PTON,21/01/2022,$50.00,P,0.54,CITIFB,Per Unit,0.05,0,-0.43,0.43
0,8/30/2021,DSmanik,WEX-BESTX-OPT,BYO,75,CYXT,CYXT,17/09/2021,$7.50,P,0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,0.43
0,8/31/2021,DFilippidis,CBOE-WEX-CONNECT,BYC,NaN,.VIX,VIX,20/10/2021,$17.00,P,0.34,UBS-CUST,Per Unit,0.05,0.02,0,280.00
