Clearing Fee,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch\. Fee Rate,Total Charge
0,8/13/2021,DSmanik,WEX-SWEEP,BYO,200,SKIN,SKIN,19/11/2021,$12.50,P,0.15,DIFESA-OMNI,Per Unit,0.05,0,0.85,NaN3.00
0,8/16/2021,DSmanik,WEX-BESTX-OPT,SLO,96,IPOF,IPOF,19/11/2021,$10.00,C,0.18,VIVALDI-OMNI,Per Unit,0.05,0,0.5,NaN3.33
0,8/16/2021,DSmanik,WEX-SWEEP,SLC,200,MYPS,MYPS,20/08/2021,$5.00,P,0.29999999999999993,DIFESA-OMNI,Per Unit,0.05,0,-0.85,NaN12.00
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,300,EWT,EWT,20/08/2021,$60.00,P,0.5378571428571429,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,NaN0.10
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,SLO,300,EWT,EWT,17/09/2021,$55.00,P,0.5545454545454546,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,NaN0.10
0,8/17/2021,DSmanik,WEX-SWEEP-SPRD,BYO,300,EWT,EWT,17/09/2021,$60.00,P,1.6525000000000003,NEWFOUNDLAND-OMNI,Per Unit,0.05,0,0,NaN0.10
0,8/17/2021,DSmanik,ISE-OPT,SLO,662,AI,AI,17/06/2022,$35.00,P,5.600000000000005,BNP,Per Unit,0.05,0,0,NaN0.05
0,8/18/2021,DSmanik,WEX-BESTX-OPT,SLC,200,MYPS,MYPS,20/08/2021,$5.00,P,0.8360000000000005,DIFESA,Per Unit,0.05,0,-0.86,NaN11.20
0,8/18/2021,DSmanik,WEX-SWEEP,BYO,122,MYPS,MYPS,19/11/2021,$5.00,C,0.4000000000000001,DIFESA,Per Unit,0.05,0,-0.8,NaN1.62
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,331,MYPS,MYPS,20/08/2021,$5.00,P,0.9780487804878054,DIFESA,Per Unit,0.05,0,-0.85,NaN0.25
0,8/19/2021,DSmanik,WEX-BESTX-OPT,SLC,500,LEV,LEV,20/08/2021,$12.50,P,0.6718181818181814,DIFESA,Per Unit,0.05,0,-0.85,NaN3.00
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,2,SUNL,SUNL,20/08/2021,$7.50,P,2.3,DIFESA-OMNI,Per Unit,0.05,0,-0.86,NaN0.80
0,8/20/2021,DSmanik,WEX-SWEEP,SLC,69,MYPS,MYPS,20/08/2021,$5.00,P,0.625,DIFESA-OMNI,Per Unit,0.05,0,-0.85,NaN0.10
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,199,IPOF,IPOF,17/12/2021,$10.00,C,0.20375,VIVALDI-OMNI,Per Unit,0.05,0,0.49,NaN101.52
0,8/20/2021,DSmanik,WEX-SWEEP,SLO,2000,IPOF,IPOF,17/12/2021,$12.50,C,0.11287735849056621,KEPOS,Per Unit,0.05,0,0.0025,NaN4.24
0,8/20/2021,DFilippidis,CBOE-WEX-CONNECT,SLC,NaN,.VIX,VIX,15/09/2021,$16.00,P,0.18,UBS-CUST,Per Unit,0.05,0.02,0,0.00175.00
0,8/26/2021,DSmanik,WEX-BESTX-OPT,BYO,150,CYXT,CYXT,17/09/2021,$7.50,P,0.2499999999999999,DIFESA-OMNI,Per Unit,0.05,0,0,NaN5.25
0,8/26/2021,DSmanik,CBOE-OPT,BYO,600,HPQ,HPQ,17/09/2021,$27.00,P,0.47902439024390275,CITI,Per Unit,0.05,0,0,NaN0.30
0,8/26/2021,DSmanik,WEX-SWEEP,BYO,200,PTON,PTON,21/01/2022,$50.00,P,0.5338888888888891,CITIFB,Per Unit,0.05,0,-0.43,NaN0.42
0,8/30/2021,DSmanik,WEX-BESTX-OPT,BYO,75,CYXT,CYXT,17/09/2021,$7.50,P,0.15,DIFESA-OMNI,Per Unit,0.05,0,-0.85,NaN9.00
0,8/31/2021,DFilippidis,CBOE-WEX-CONNECT,BYC,NaN,.VIX,VIX,20/10/2021,$17.00,P,0.67,UBS-CUST,Per Unit,0.05,0.02,0,0.00280.00
