MM ID,Trade Date,Exch,B/S,P/C,Qty,Class,Sym,Mo,Yr,Strike,Price,O/C,CFM,optional data,Client Order ID,Ex Brok,CMTA,Ex Firm,Client ID,Billing ID,Account,Trader,CompID,Cust ID,Product Code,Penny,Parent Type,ise_mt,phlx_mt,Liquidity,Exec Rate,Exec Charge,Exch Trans Fees,OCC Clrg Fees,Total Charges,transaction_ID
,02/02/21,AMEX,S,C,4,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP7A,BLPOPT_20210202-00068-00001,E35,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.4,0,0.18,0.58,136311649
,02/02/21,AMEX,S,C,4,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP7A,BLPOPT_20210202-00068-00001,E35,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.4,0,0.18,0.58,136374215
,02/02/21,AMEX,S,C,2,CHKP,CHKP,2,2021,135,4.5,O,C,O4C05ULP7A,BLPOPT_20210202-00068-00001,E35,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,,CLOCK,,,R,0.1,0.2,0,0.09,0.29,136311679
,02/02/21,AMEX,B,C,1000,DD,DD,2,2021,105,0.09,C,C,216628992,,E35J,226,792,oscarg,oscarg,,,,,,Y,,,,C,0.1,100,0,0,100,136773141
,02/02/21,AMEX,S,P,1000,DD,DD,2,2021,105,32.39,C,C,216628992,,E35J,226,792,oscarg,oscarg,,,,,,Y,,,,C,0.1,100,0,0,100,136772895
,02/02/21,AMEX,S,P,2250,TLT,TLT,3,2021,145,1.07,C,P,216625242,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,225,562.5,0,787.5,136470545
,02/02/21,AMEX,B,P,2250,TLT,TLT,3,2021,150,2.67,C,P,216625242,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,225,562.5,0,787.5,136470020
,02/03/21,AMEX,B,P,200,AIG,AIG,4,2021,40,3.3,C,C,216773293,,E35J,608,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,20,0,0,20,136762969
,02/03/21,AMEX,B,P,75,FTCH,FTCH,7,2021,65,12.33,C,C,216809413,,E35J,551,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,7.5,0,0,7.5,136725384
,02/03/21,AMEX,B,P,38,FTCH,FTCH,7,2021,65,12.33,C,P,216809413,,E35J,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,3.8,9.5,0,13.3,136725845
,02/03/21,AMEX,B,P,75,FTCH,FTCH,7,2021,65,12.32,C,C,216809423,,E35J,551,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,7.5,0,0,7.5,136721009
,02/03/21,AMEX,B,P,37,FTCH,FTCH,7,2021,65,12.32,C,P,216809423,,E35J,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,3.7,9.25,0,12.95,136720963
,02/03/21,AMEX,S,C,400,XLE,XLE,2,2021,45,0.28,C,C,216763863,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,40,0,0,40,136747806
,02/03/21,AMEX,B,C,400,XLE,XLE,3,2021,45,0.95,C,C,216763863,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,40,0,0,40,136747884
,02/03/21,AMEX,S,C,800,XLE,XLE,3,2021,50,0.21,C,C,216763863,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,80,0,0,80,136748052
,02/04/21,AMEX,S,P,49,AAPL,AAPL,3,2021,120,1.28,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001LAAPLMAR120P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,4.9,0,2.21,7.11,136973665
,02/04/21,AMEX,S,P,6,AAPL,AAPL,3,2021,120,1.28,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001LAAPLMAR120P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.6,0,0.27,0.87,136973621
,02/04/21,AMEX,B,C,49,AAPL,AAPL,3,2021,155,1.3,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001BAAPLMAR155C,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,4.9,0,2.21,7.11,136973153
,02/04/21,AMEX,B,C,6,AAPL,AAPL,3,2021,155,1.3,C,C,CO212O9KBJ1,BLPOPT_20210204-00117-00001BAAPLMAR155C,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.6,0,0.27,0.87,136973043
,02/04/21,AMEX,S,P,3,TSLA,TSLA,3,2021,540,4.24,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.3,0,0.14,0.44,136972443
,02/04/21,AMEX,S,P,1,TSLA,TSLA,3,2021,540,4.25,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136972221
,02/04/21,AMEX,S,P,1,TSLA,TSLA,3,2021,540,4.27,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045LTSLAMAR540P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136918931
,02/04/21,AMEX,B,C,3,TSLA,TSLA,3,2021,875,57.89,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.3,0,0.14,0.44,136971036
,02/04/21,AMEX,B,C,1,TSLA,TSLA,3,2021,875,57.9,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136971083
,02/04/21,AMEX,B,C,1,TSLA,TSLA,3,2021,875,57.92,C,C,CO312O9K1NB,BLPOPT_20210204-00120-00045BTSLAMAR875C,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,15110167,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.1,0,0.05,0.15,136918586
,02/05/21,AMEX,B,P,550,EEM,EEM,9,2021,50,2.1,C,P,217013205,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,55,0,0,55,137230807
,02/05/21,AMEX,B,P,500,EEM,EEM,9,2021,50,2.1,C,P,217020685,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,50,0,0,50,137291444
,02/05/21,AMEX,B,C,1100,IFF,IFF,2,2021,150,0.53,C,C,216947335,,E35J,444,792,oscarg,oscarg,,,,,,,,,,C,0.1,110,0,0,110,137149925
,02/05/21,AMEX,S,P,1100,IFF,IFF,2,2021,150,23.03,C,C,216947335,,E35J,444,792,oscarg,oscarg,,,,,,,,,,C,0.1,110,0,0,110,137202297
,02/05/21,AMEX,S,P,200,IWM,IWM,3,2021,190,1.8,C,C,216944365,,E35J,50,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,20,0,0,20,137203053
,02/05/21,AMEX,S,P,100,IWM,IWM,3,2021,190,1.8,C,C,216944365,,E35J,50,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,10,0,0,10,137202645
,02/05/21,AMEX,B,P,200,IWM,IWM,3,2021,212,5.55,C,C,216944365,,E35J,50,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,20,0,0,20,137130827
,02/05/21,AMEX,B,P,100,IWM,IWM,3,2021,212,5.55,C,C,216944365,,E35J,50,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,10,0,0,10,137130608
,02/05/21,AMEX,S,C,200,IWM,IWM,3,2021,235,2.32,C,C,216944365,,E35J,50,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,20,0,0,20,137206195
,02/05/21,AMEX,S,C,100,IWM,IWM,3,2021,235,2.32,C,C,216944365,,E35J,50,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,10,0,0,10,137206282
,02/05/21,AMEX,S,P,2125,TLT,TLT,3,2021,145,1.5,C,P,217023805,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,212.5,531.25,0,743.75,137304918
,02/05/21,AMEX,B,P,2125,TLT,TLT,3,2021,150,3.72,C,P,217023805,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,212.5,531.25,0,743.75,137304832
,02/05/21,AMEX,S,C,350,XLE,XLE,2,2021,45,0.37,C,C,217013565,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,35,0,0,35,137301578
,02/05/21,AMEX,S,C,50,XLE,XLE,2,2021,45,0.37,C,C,217013565,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,5,0,0,5,137149525
,02/05/21,AMEX,B,C,350,XLE,XLE,2,2021,45,0.37,C,P,217016475,,E35J,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,35,87.5,0,122.5,137301195
,02/05/21,AMEX,S,C,175,XLE,XLE,2,2021,45,0.35,C,C,217022635,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,17.5,0,0,17.5,137238923
,02/05/21,AMEX,S,C,25,XLE,XLE,2,2021,45,0.35,C,C,217022635,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,2.5,0,0,2.5,137235183
,02/05/21,AMEX,B,C,175,XLE,XLE,2,2021,45,0.35,C,P,217023225,,E35J,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,17.5,43.75,0,61.25,137237810
,02/05/21,AMEX,B,C,100,XLE,XLE,3,2021,44,1.58,C,C,216973455,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,10,0,0,10,137488143
,02/05/21,AMEX,B,C,350,XLE,XLE,3,2021,45,1.21,C,C,217013565,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,35,0,0,35,137301093
,02/05/21,AMEX,B,C,50,XLE,XLE,3,2021,45,1.21,C,C,217013565,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,5,0,0,5,137148568
,02/05/21,AMEX,S,C,350,XLE,XLE,3,2021,45,1.21,C,P,217016475,,E35J,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,35,87.5,0,122.5,137301493
,02/05/21,AMEX,B,C,175,XLE,XLE,3,2021,45,1.18,C,C,217022635,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,17.5,0,0,17.5,137237715
,02/05/21,AMEX,B,C,25,XLE,XLE,3,2021,45,1.18,C,C,217022635,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,2.5,0,0,2.5,137233942
,02/05/21,AMEX,S,C,175,XLE,XLE,3,2021,45,1.18,C,P,217023225,,E35J,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,17.5,43.75,0,61.25,137238891
,02/05/21,AMEX,S,C,200,XLE,XLE,3,2021,48,0.53,C,C,216973455,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,20,0,0,20,137439062
,02/05/21,AMEX,S,C,700,XLE,XLE,3,2021,50,0.29,C,C,217013565,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,70,0,0,70,137301628
,02/05/21,AMEX,S,C,100,XLE,XLE,3,2021,50,0.29,C,C,217013565,,E35J,551,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,10,0,0,10,137149558
,02/05/21,AMEX,B,C,700,XLE,XLE,3,2021,50,0.29,C,P,217016475,,E35J,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,70,175,0,245,137301261
,02/05/21,AMEX,S,C,350,XLE,XLE,3,2021,50,0.28,C,C,217022635,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,35,0,0,35,137238537
,02/05/21,AMEX,S,C,50,XLE,XLE,3,2021,50,0.28,C,C,217022635,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,5,0,0,5,137235062
,02/05/21,AMEX,B,C,350,XLE,XLE,3,2021,50,0.28,C,P,217023225,,E35J,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,35,87.5,0,122.5,137237482
,02/05/21,AMEX,B,C,100,XLE,XLE,3,2021,52,0.18,C,C,216973455,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,10,0,0,10,137440894
,02/08/21,AMEX,S,P,900,BUD,BUD,3,2021,50,0.25,C,P,217109318,,E35J,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,90,225,0,315,137517013
,02/08/21,AMEX,B,P,450,BUD,BUD,3,2021,65,3,C,P,217109318,,E35J,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,45,112.5,0,157.5,137516447
,02/08/21,AMEX,S,P,400,MLM,MLM,4,2021,230,2.7,C,P,217055258,,E35J,352,792,oscarg,oscarg,,,,,,,,,,N,0.1,40,100,0,140,137594114
,02/08/21,AMEX,B,P,5,QQQ,QQQ,4,2021,280,3.08,C,C,CO2132J5HT1,BLPOPT_20210208-00052-00001BQQQAPR280P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,,A,0.1,0.5,0,0.23,0.73,137497341
,02/08/21,AMEX,S,P,5,QQQ,QQQ,4,2021,300,5.45,C,C,CO2132J5HT1,BLPOPT_20210208-00052-00001LQQQAPR300P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,etf_qqq,Y,,,,A,0.1,0.5,0,0.23,0.73,137498506
,02/08/21,AMEX,B,P,1000,QQQ,QQQ,1,2023,320,42.9,C,C,217134428,,E35J,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,C,0.1,100,0,0,100,137575051
,02/08/21,AMEX,S,P,125,SSNC,SSNC,4,2021,55,0.7,C,F,217110938,,E35J,10,792,oscarg,oscarg,,,,,,,,,,N,0.1,12.5,31.25,0,43.75,137583570
,02/08/21,AMEX,S,P,125,SSNC,SSNC,4,2021,55,0.65,C,F,217110958,,E35J,10,792,oscarg,oscarg,,,,,,,,,,N,0.1,12.5,31.25,0,43.75,137505110
,02/08/21,AMEX,S,P,600,TLT,TLT,7,2021,130,1.2,C,C,217063698,,E35J,642,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,60,0,0,60,137565812
,02/08/21,AMEX,S,P,400,TLT,TLT,7,2021,130,1.2,C,C,217063698,,E35J,642,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,40,0,0,40,137565872
,02/08/21,AMEX,B,P,600,TLT,TLT,7,2021,145,5.1,C,C,217063698,,E35J,642,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,60,0,0,60,137565458
,02/08/21,AMEX,B,P,400,TLT,TLT,7,2021,145,5.1,C,C,217063698,,E35J,642,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,40,0,0,40,137565377
,02/08/21,AMEX,S,C,300,TLT,TLT,7,2021,160,2.35,C,C,217063698,,E35J,642,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,30,0,0,30,137565685
,02/08/21,AMEX,S,C,200,TLT,TLT,7,2021,160,2.35,C,C,217063698,,E35J,642,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,20,0,0,20,137565770
,02/09/21,AMEX,S,P,2000,SLV,SLV,1,2022,25,3.83,C,C,217232499,,E35J,615,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,200,0,0,200,137827144
,02/09/21,AMEX,S,P,500,SLV,SLV,1,2022,25,3.85,C,C,217254039,,E35J,608,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,50,0,0,50,137866253
,02/09/21,AMEX,B,P,2000,SLV,SLV,1,2023,25,5.37,C,C,217232499,,E35J,615,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,200,0,0,200,137826602
,02/09/21,AMEX,B,P,500,SLV,SLV,1,2023,25,5.4,C,C,217254039,,E35J,608,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,50,0,0,50,137866285
,02/10/21,AMEX,B,P,25,CHTR,CHTR,6,2021,610,40.1,C,C,2173184010,,E35J,273,792,oscarg,oscarg,,,,,,,,,,N,0.1,2.5,0,0,2.5,138154541
,02/10/21,AMEX,B,P,500,ORCL,ORCL,6,2021,55,1.5,C,C,2173129110,,E35J,608,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,50,0,0,50,138039663
,02/10/21,AMEX,S,P,500,ORCL,ORCL,1,2022,50,2.55,C,C,2173129110,,E35J,608,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,50,0,0,50,138170125
362,02/10/21,AMEX,B,P,130,SE,SE,3,2021,270,21.8,O,N,2172857510,,E35J,10,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,13,32.5,0,45.5,138008821
,02/10/21,AMEX,S,P,4250,TLT,TLT,3,2021,145,1,C,P,2172939810,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,425,1062.5,0,1487.5,138025277
,02/10/21,AMEX,B,P,4250,TLT,TLT,3,2021,150,2.95,C,P,2172939810,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,425,1062.5,0,1487.5,138024807
,02/11/21,AMEX,S,P,2850,KBE,KBE,1,2022,25,0.5,C,F,2174474511,,E35J,10,792,oscarg,oscarg,,,,,etf,,,,,N,0.1,285,712.5,0,997.5,138327695
,02/11/21,AMEX,S,C,2000,SLV,SLV,1,2023,25,5.98,C,C,2174062411,,E35J,615,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,200,0,0,200,138296260
,02/11/21,AMEX,B,P,2000,SLV,SLV,1,2023,25,5.5,C,C,2174062411,,E35J,615,792,oscarg,oscarg,,,,,etf,Y,,,,C,0.1,200,0,0,200,138296185
,02/12/21,AMEX,S,P,2000,AAL,AAL,6,2021,15,1.76,C,C,2176272212,,E35J,444,792,oscarg,oscarg,,,,,,Y,,,,C,0.1,200,0,0,200,138721259
,02/12/21,AMEX,B,P,500,IWM,IWM,12,2021,190,11.34,C,P,2176193012,,E35J,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,50,125,0,175,138711865
,02/12/21,AMEX,B,P,500,IWM,IWM,6,2022,190,15.41,C,P,2176193012,,E35J,444,792,oscarg,oscarg,,,,,etf_iwm,Y,,,,N,0.1,50,125,0,175,138713443
,02/12/21,AMEX,B,C,7,QCOM,QCOM,4,2021,150,7.63,O,C,CO413CSQEJV,BLPOPT_20210212-00015-00015BQCOMAPR150C,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.7,0,0.32,1.02,138678406
,02/12/21,AMEX,S,C,7,QCOM,QCOM,4,2021,170,2.52,O,C,CO413CSQEJV,BLPOPT_20210212-00015-00015LQCOMAPR170C,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,13566548,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.7,0,0.32,1.02,138679389
,02/16/21,AMEX,S,P,100,JD,JD,1,2022,100,16.1,C,F,2176794516,,E35J,286,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,10,25,0,35,139039081
,02/16/21,AMEX,S,P,90,JD,JD,1,2022,100,16.1,C,F,2176794516,,E35J,286,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,9,22.5,0,31.5,139039077
,02/16/21,AMEX,S,P,60,JD,JD,1,2022,100,16.1,C,F,2176794516,,E35J,286,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,6,15,0,21,139039113
,02/16/21,AMEX,S,C,100,JD,JD,1,2022,110,17.25,C,F,2176794516,,E35J,286,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,10,25,0,35,139040444
,02/16/21,AMEX,S,C,90,JD,JD,1,2022,110,17.25,C,F,2176794516,,E35J,286,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,9,22.5,0,31.5,139040429
,02/16/21,AMEX,S,C,60,JD,JD,1,2022,110,17.25,C,F,2176794516,,E35J,286,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,6,15,0,21,139040410
,02/16/21,AMEX,S,P,4600,TLT,TLT,3,2021,145,2.6,C,P,2176558816,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,460,1150,0,1610,138903678
,02/16/21,AMEX,B,P,4600,TLT,TLT,3,2021,150,5.8,C,P,2176558816,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,460,1150,0,1610,138899026
,02/16/21,AMEX,B,P,4600,TLT,TLT,6,2021,135,2.25,C,P,2176558816,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,460,1150,0,1610,138950808
,02/16/21,AMEX,S,P,4600,TLT,TLT,6,2021,145,5.9,C,P,2176558816,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,460,1150,0,1610,138944328
,02/17/21,AMEX,B,P,60,ALB,ALB,9,2021,150,19.95,C,F,2177921917,,E35J,10,792,oscarg,oscarg,,,,,,,,,,N,0.1,6,15,0,21,139237459
,02/17/21,AMEX,B,P,2,GME,GME,3,2021,100,55.31,C,C,CO313POO73Q,BLPOPT_20210217-00045-00005BGMEMAR100P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,139216566
,02/17/21,AMEX,B,P,2,GME,GME,3,2021,100,55.32,C,C,CO313POO73Q,BLPOPT_20210217-00045-00005BGMEMAR100P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,139216452
,02/17/21,AMEX,S,P,2,GME,GME,3,2021,170,123.86,C,C,CO313POO73Q,BLPOPT_20210217-00045-00005LGMEMAR170P,B13,792,792,2462,oscarg,OGRUBB960C-XPFS,23160696,BLPOPT,OGRUDMA,,Y,,,,A,0.1,0.2,0,0.09,0.29,139217390
,02/17/21,AMEX,B,P,180,TEAM,TEAM,1,2023,220,41.2,C,F,2178502017,,E35J,10,792,oscarg,oscarg,,,,,,,,,,N,0.1,18,45,0,63,139328993
362,02/17/21,AMEX,B,C,200,XOM,XOM,1,2022,52.5,6.65,O,N,2178399517,,E35J,10,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,20,50,0,70,139177626
362,02/17/21,AMEX,B,P,200,XOM,XOM,1,2022,52.5,8.1,O,N,2178399517,,E35J,10,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,20,50,0,70,139175797
,02/18/21,AMEX,B,P,700,DAL,DAL,4,2021,44,2.6,C,P,2179814018,,E35J,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,70,175,0,245,139576806
,02/18/21,AMEX,B,P,350,DAL,DAL,9,2021,44,6.45,C,P,2179814018,,E35J,352,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,35,87.5,0,122.5,139576870
,02/19/21,AMEX,B,P,1100,FSLY,FSLY,1,2022,70,16.15,C,P,2181619319,,E35J,444,792,oscarg,oscarg,,,,,,Y,,,,C,0.1,110,0,0,110,139857421
,02/19/21,AMEX,B,P,300,FSLY,FSLY,1,2022,70,16.15,C,F,2181619319,,E35J,10,792,oscarg,oscarg,,,,,,Y,,,,C,0.1,30,60,0,90,139857407
,02/22/21,AMEX,S,P,400,EWZ,EWZ,3,2021,30,0.57,C,C,2182110922,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,40,0,0,40,140199502
,02/22/21,AMEX,B,C,400,EWZ,EWZ,3,2021,34,1.26,C,C,2182110922,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,40,0,0,40,140198439
,02/22/21,AMEX,S,C,800,EWZ,EWZ,3,2021,38,0.21,C,C,2182110922,,E35J,50,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,80,0,0,80,140199609
,02/22/21,AMEX,B,P,4000,TLT,TLT,4,2021,135,1.34,C,P,2182792022,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,400,1000,0,1400,140222347
,02/22/21,AMEX,S,P,4000,TLT,TLT,4,2021,140,2.85,C,P,2182792022,,E35J,444,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,400,1000,0,1400,140222093
,02/22/21,AMEX,B,C,1000,XLE,XLE,3,2021,47,2.08,C,P,2181958422,,E35J,352,792,oscarg,oscarg,,,,,etf,Y,,,,N,0.1,100,250,0,350,140184284
,02/23/21,AMEX,B,P,100,CRSP,CRSP,10,2021,120,26.25,C,C,2183429323,,E35J,111,792,oscarg,oscarg,,,,,,,,,,N,0.1,10,0,0,10,140341233
,02/23/21,AMEX,B,P,100,CRWD,CRWD,6,2021,180,13.3,C,C,2183761923,,E35J,551,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,10,0,0,10,140366828
,02/23/21,AMEX,B,P,3000,NIO,NIO,1,2023,42,16.8,C,P,2183949423,,E35J,444,792,oscarg,oscarg,,,,,,Y,,,,C,0.1,300,0,0,300,140496434
,02/23/21,AMEX,B,P,150,QQQ,QQQ,1,2023,270,26.9,C,C,2184153923,,E35J,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,15,0,0,15,140467188
,02/24/21,AMEX,S,P,105,AMGN,AMGN,1,2022,190,11.35,C,C,2184749624,,E35J,111,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,10.5,0,0,10.5,140656835
,02/24/21,AMEX,S,C,70,AMGN,AMGN,1,2022,280,6.75,C,C,2184749624,,E35J,111,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,7,0,0,7,140660147
,02/24/21,AMEX,B,P,60,ENPH,ENPH,8,2021,165,32.4,C,F,2184889824,,E35J,10,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,6,15,0,21,140697219
,02/24/21,AMEX,B,P,100,FSLY,FSLY,3,2021,76,6.05,C,F,2184651924,,E35J,10,792,oscarg,oscarg,,,,,,Y,,,,N,0.1,10,25,0,35,140801636
,02/24/21,AMEX,S,C,548,QQQ,QQQ,3,2022,335,30,C,C,2184665724,,E35J,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,54.8,0,0,54.8,140625061
,02/24/21,AMEX,S,C,548,QQQ,QQQ,3,2022,335,30,C,C,2184665724,,E35J,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,54.8,0,0,54.8,140625147
,02/24/21,AMEX,S,P,548,QQQ,QQQ,3,2022,335,42.5,C,C,2184665724,,E35J,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,54.8,0,0,54.8,140627045
,02/24/21,AMEX,S,P,548,QQQ,QQQ,3,2022,335,42.5,C,C,2184665724,,E35J,551,792,oscarg,oscarg,,,,,etf_qqq,Y,,,,N,0.1,54.8,0,0,54.8,140627138
