WEX Connect Rate,Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,Exch\. Fee Rate,Clearing Fee,Total Charge
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,ISE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,13,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.6500
0,9/17/2021,DSmanik,ISE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,ISE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,ISE-OPT,b,11,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.5500
0,9/17/2021,DSmanik,ISE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,14,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.7000
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,ISE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,28,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$1.4000
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,8,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.4000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,15,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.7500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,8,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.4000
0,9/17/2021,DSmanik,CBOE-OPT,b,14,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.7000
0,9/17/2021,DSmanik,ISE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,ISE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,7,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,ISE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,ISE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,ISE-OPT,b,10,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.5000
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.07,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,CBOE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,8,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.4000
0,9/17/2021,DSmanik,CBOE-OPT,b,9,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.4500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.06,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,11,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.5500
0,9/17/2021,DSmanik,CBOE-OPT,b,3,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1500
0,9/17/2021,DSmanik,CBOE-OPT,b,5,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.2500
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,ISE-OPT,b,6,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.3000
0,9/17/2021,DSmanik,CBOE-OPT,b,2,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.1000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,ISE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,4,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.2000
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
0,9/17/2021,DSmanik,CBOE-OPT,b,1,NEM,NEM,17/09/2021,$55.00,P,$0.05,CITI,Per Unit,0.05,0,0,$0.0500
